Date,Price,Adj Close,Close,High,Low,Open,Volume
2017-01-03 00:00:00+00:00,37.68349838256836,37.68349838256836,37.9379997253418,37.3849983215332,37.895999908447266,70422000
2017-01-04 00:00:00+00:00,37.85900115966797,37.85900115966797,37.98400115966797,37.709999084472656,37.919498443603516,50210000
2017-01-05 00:00:00+00:00,39.022499084472656,39.022499084472656,39.119998931884766,38.01300048828125,38.07749938964844,116602000
2017-01-06 00:00:00+00:00,39.79949951171875,39.79949951171875,39.97200012207031,38.92399978637695,39.11800003051758,119724000
2017-01-09 00:00:00+00:00,39.84600067138672,39.84600067138672,40.0885009765625,39.5885009765625,39.900001525878906,68922000
2017-01-10 00:00:00+00:00,39.79499816894531,39.79499816894531,39.900001525878906,39.47700119018555,39.83000183105469,51168000
2017-01-11 00:00:00+00:00,39.95100021362305,39.95100021362305,39.974998474121094,39.47549819946289,39.68299865722656,59856000
2017-01-12 00:00:00+00:00,40.68199920654297,40.68199920654297,40.70650100708008,39.974998474121094,40.015499114990234,97478000
2017-01-13 00:00:00+00:00,40.856998443603516,40.856998443603516,41.08250045776367,40.56999969482422,40.715999603271484,75838000
2017-01-17 00:00:00+00:00,40.486000061035156,40.486000061035156,40.79999923706055,40.172000885009766,40.78499984741211,73410000
2017-01-18 00:00:00+00:00,40.374000549316406,40.374000549316406,40.58649826049805,40.2135009765625,40.474998474121094,47084000
2017-01-19 00:00:00+00:00,40.45199966430664,40.45199966430664,40.675498962402344,40.36600112915039,40.5,50816000
2017-01-20 00:00:00+00:00,40.416500091552734,40.416500091552734,40.80099868774414,40.3129997253418,40.763999938964844,67524000
2017-01-23 00:00:00+00:00,40.89400100708008,40.89400100708008,40.92499923706055,40.25400161743164,40.34000015258789,55950000
2017-01-24 00:00:00+00:00,41.12200164794922,41.12200164794922,41.199501037597656,40.724998474121094,41.099998474121094,59434000
2017-01-25 00:00:00+00:00,41.82600021362305,41.82600021362305,41.87099838256836,41.26449966430664,41.28950119018555,78452000
2017-01-26 00:00:00+00:00,41.95750045776367,41.95750045776367,42.19200134277344,41.650001525878906,41.7765007019043,71726000
2017-01-27 00:00:00+00:00,41.78850173950195,41.78850173950195,41.98500061035156,41.47200012207031,41.95000076293945,59974000
2017-01-30 00:00:00+00:00,41.51900100708008,41.51900100708008,41.67499923706055,40.819000244140625,41.650001525878906,74946000
2017-01-31 00:00:00+00:00,41.17399978637695,41.17399978637695,41.3494987487793,40.97800064086914,41.1875,62744000
2017-02-01 00:00:00+00:00,41.61750030517578,41.61750030517578,41.68899917602539,41.24700164794922,41.46049880981445,77004000
2017-02-02 00:00:00+00:00,41.997501373291016,41.997501373291016,42.1245002746582,41.41299819946289,41.829498291015625,147010000
2017-02-03 00:00:00+00:00,40.5099983215332,40.5099983215332,40.915000915527344,40.20000076293945,40.33599853515625,217376000
2017-02-06 00:00:00+00:00,40.38199996948242,40.38199996948242,40.5359992980957,40.150001525878906,40.4900016784668,77946000
2017-02-07 00:00:00+00:00,40.625,40.625,40.80799865722656,40.375,40.46549987792969,69322000
2017-02-08 00:00:00+00:00,40.98550033569336,40.98550033569336,41.07400131225586,40.625,40.634498596191406,57160000
2017-02-09 00:00:00+00:00,41.06800079345703,41.06800079345703,41.25,40.98550033569336,41.08000183105469,49698000
2017-02-10 00:00:00+00:00,41.37300109863281,41.37300109863281,41.400001525878906,41.14250183105469,41.191001892089844,48592000
2017-02-13 00:00:00+00:00,41.826499938964844,41.826499938964844,42.150001525878906,41.4275016784668,41.58100128173828,83452000
2017-02-14 00:00:00+00:00,41.81949996948242,41.81949996948242,41.91550064086914,41.5724983215332,41.849998474121094,55848000
2017-02-15 00:00:00+00:00,42.1349983215332,42.1349983215332,42.140499114990234,41.64099884033203,41.70000076293945,59378000
2017-02-16 00:00:00+00:00,42.207000732421875,42.207000732421875,42.25,41.96900177001953,42.09199905395508,54294000
2017-02-17 00:00:00+00:00,42.253501892089844,42.253501892089844,42.36349868774414,42.0364990234375,42.099998474121094,62246000
2017-02-21 00:00:00+00:00,42.821998596191406,42.821998596191406,42.89899826049805,42.36249923706055,42.44200134277344,70154000
2017-02-22 00:00:00+00:00,42.78049850463867,42.78049850463867,42.92150115966797,42.60900115966797,42.84749984741211,52340000
2017-02-23 00:00:00+00:00,42.609500885009766,42.609500885009766,43.042999267578125,42.400001525878906,42.878501892089844,69240000
2017-02-24 00:00:00+00:00,42.262001037597656,42.262001037597656,42.29050064086914,41.88750076293945,42.234500885009766,73760000
2017-02-27 00:00:00+00:00,42.43199920654297,42.43199920654297,42.625,41.98350143432617,42.11899948120117,54272000
2017-02-28 00:00:00+00:00,42.25199890136719,42.25199890136719,42.704498291015625,42.102500915527344,42.5724983215332,55874000
2017-03-01 00:00:00+00:00,42.65399932861328,42.65399932861328,42.74150085449219,42.45050048828125,42.65250015258789,55202000
2017-03-02 00:00:00+00:00,42.445499420166016,42.445499420166016,42.74100112915039,42.36399841308594,42.65399932861328,42642000
2017-03-03 00:00:00+00:00,42.49399948120117,42.49399948120117,42.5994987487793,42.313499450683594,42.36000061035156,38822000
2017-03-06 00:00:00+00:00,42.330501556396484,42.330501556396484,42.42449951171875,42.055999755859375,42.26150131225586,52208000
2017-03-07 00:00:00+00:00,42.30099868774414,42.30099868774414,42.42300033569336,42.1875,42.27399826049805,44952000
2017-03-08 00:00:00+00:00,42.525001525878906,42.525001525878906,42.653499603271484,42.339500427246094,42.400001525878906,45730000
2017-03-09 00:00:00+00:00,42.650001525878906,42.650001525878906,42.81999969482422,42.515499114990234,42.54999923706055,40964000
