Date,Price,Adj Close,Close,High,Low,Open,Volume
2020-01-02 00:00:00+00:00,133.32656860351562,134.64999389648438,134.8000030517578,133.47000122070312,134.5500030517578,1014400
2020-01-03 00:00:00+00:00,132.177978515625,133.49000549316406,133.6199951171875,131.80999755859375,132.7899932861328,1229400
2020-01-06 00:00:00+00:00,130.3362579345703,131.6300048828125,131.8699951171875,130.38999938964844,131.58999633789062,1518000
2020-01-07 00:00:00+00:00,129.157958984375,130.44000244140625,132.10000610351562,130.44000244140625,131.0800018310547,1211400
2020-01-08 00:00:00+00:00,130.9204559326172,132.22000122070312,132.7100067138672,130.02000427246094,130.35000610351562,1429600
2020-01-09 00:00:00+00:00,132.60374450683594,133.9199981689453,135.05999755859375,132.94000244140625,133.9199981689453,1227300
2020-01-10 00:00:00+00:00,131.88092041015625,133.19000244140625,134.49000549316406,132.69000244140625,134.1699981689453,835400
2020-01-13 00:00:00+00:00,131.8017120361328,133.11000061035156,133.69000244140625,132.50999450683594,133.2100067138672,1244700
2020-01-14 00:00:00+00:00,131.64328002929688,132.9499969482422,133.6199951171875,132.5500030517578,133.38999938964844,1112300
2020-01-15 00:00:00+00:00,131.3165283203125,132.6199951171875,133.8699951171875,132.02000427246094,132.91000366210938,872900
2020-01-16 00:00:00+00:00,132.73248291015625,134.0500030517578,134.13999938964844,132.88999938964844,133.13999938964844,800600
2020-01-17 00:00:00+00:00,133.72264099121094,135.0500030517578,135.32000732421875,133.25,133.5,906000
2020-01-21 00:00:00+00:00,128.40541076660156,129.67999267578125,133.35000610351562,128.22000122070312,133.1999969482422,3369900
2020-01-22 00:00:00+00:00,127.86083221435547,129.1300048828125,131.42999267578125,128.7899932861328,130.57000732421875,1836700
2020-01-23 00:00:00+00:00,128.31629943847656,129.58999633789062,129.77000427246094,123.47000122070312,126.7300033569336,2123100
2020-01-24 00:00:00+00:00,125.26658630371094,126.51000213623047,129.0399932861328,124.0,129.0399932861328,2689600
2020-01-27 00:00:00+00:00,115.76094055175781,116.91000366210938,119.4800033569336,115.81999969482422,118.58999633789062,4937300
2020-01-28 00:00:00+00:00,119.246337890625,120.43000030517578,121.61000061035156,117.30000305175781,119.2300033569336,2576700
2020-01-29 00:00:00+00:00,120.44444274902344,121.63999938964844,123.81999969482422,120.73999786376953,121.4800033569336,2121300
